record_id,age_years,income_value,tenure_months,monthly_spend,purchase_rate,order_value,promo_usage_rate,return_rate,browse_minutes,support_contacts,payment_channel,market_area
R00686,21,682.35,1,3.04,0.0,234.12,,0.56,0.0,1,Channel_A,Area_C
R00251,21,,1,12.19,,139.03,0.46,0.12,5.52,3,Channel_B,Area_A
R09366,48,21329.75,1,6.78,3.83,24.24,0.3,0.29,39.94,3,Channel_A,Area_A
R38125,28,98148.11,72,418.37,15.81,0.0,0.21,0.14,69.76,1,Channel_C,Area_A
R27612,24,874.64,1,0.81,0.0,89.89,0.33,0.21,0.56,0,Channel_C,Area_B
R34410,34,0.0,1,3.5,0.17,140.72,0.26,0.21,0.36,3,Channel_B,Area_B
R44521,41,59.37,1,,0.0,315.17,0.41,0.16,16.16,3,Channel_A,Area_A
R40754,30,67641.01,72,,19.66,0.0,0.04,0.0,58.64,1,Channel_A,Area_A
R45871,35,2778.71,1,,0.04,83.51,0.35,0.2,37.54,3,Channel_C,Area_A
R30412,32,193.0,1,5.06,0.02,107.1,0.27,0.18,3.03,1,Channel_C,Area_A
R19315,21,0.0,1,0.0,,70.85,0.52,0.16,119.9,0,Channel_A,Area_A
R16897,28,319.89,1,0.0,0.15,72.52,0.36,0.25,,1,Channel_C,Area_A
R27065,47,0.0,1,4.07,0.08,172.85,0.85,0.12,46.87,1,Channel_C,Area_A
R40598,19,17963.46,41,,1.12,85.41,0.17,0.1,39.07,0,Channel_C,Area_B
R28610,31,341.95,1,0.0,0.16,196.32,0.68,0.23,156.99,3,Channel_B,Area_C
R46929,24,90793.47,72,345.47,12.22,0.0,0.14,0.01,137.21,0,Channel_A,Area_A
R22474,18,134759.7,72,381.04,9.52,0.19,0.0,0.28,66.11,1,Channel_B,Area_B
R05413,19,46852.51,1,0.0,0.0,266.52,0.39,0.14,0.18,0,Channel_A,Area_C
R05906,24,0.0,1,0.0,0.0,111.87,0.18,0.12,,2,Channel_A,Area_B
R10824,42,41268.33,1,299.92,9.19,47.91,0.17,,16.78,1,Channel_C,Area_A
R20503,34,46807.56,72,,9.46,30.74,,0.2,109.34,1,Channel_C,Area_A
R10123,34,766.93,1,0.49,0.06,71.84,0.64,0.45,0.65,4,Channel_C,Area_A
R26071,64,462.08,8,188.47,,40.09,0.16,0.14,94.91,2,Channel_A,Area_B
R01996,25,64737.11,72,371.84,8.84,8.01,0.0,0.0,,0,Channel_A,Area_A
R17030,60,287.73,1,0.0,0.04,119.21,0.51,0.14,0.0,0,Channel_C,Area_B
R24453,58,59030.36,2,75.02,3.96,46.96,0.25,0.23,63.56,3,Channel_C,Area_A
R14295,35,,1,0.0,0.0,222.75,0.7,0.18,64.88,1,Channel_A,Area_C
R19827,45,20688.58,1,0.0,0.02,160.17,0.43,0.11,50.17,3,Channel_A,Area_A
R14795,18,5381.36,1,5.32,0.0,114.97,0.31,0.06,2.33,3,Channel_B,Area_B
R01856,63,,1,2.74,0.0,80.68,0.31,0.16,10.86,0,Channel_A,Area_B
R46149,36,76719.09,72,563.49,13.34,1.26,0.3,0.02,61.23,1,Channel_C,Area_B
R33155,64,19245.33,35,67.11,0.68,56.39,0.12,0.17,32.2,1,Channel_A,Area_A
R24064,51,226.77,1,0.13,0.19,117.05,0.31,0.21,80.8,3,Channel_B,Area_A
R22428,49,53.24,1,1.44,0.08,97.22,0.41,0.11,0.0,1,Channel_A,Area_B
R19503,33,8071.29,7,343.91,5.72,76.13,0.61,,96.0,1,Channel_B,Area_C
R27554,46,0.0,21,22.0,0.87,48.29,,0.1,0.18,0,Channel_B,Area_A
R02624,70,150454.67,72,1028.33,22.7,1.96,0.17,0.24,,1,Channel_C,Area_A
R49695,51,109143.51,72,1091.34,17.0,7.49,0.14,0.01,93.34,4,Channel_C,Area_A
R37721,55,125807.06,72,,16.95,4.47,0.15,0.04,108.11,5,Channel_B,Area_C
R45158,60,87982.32,47,0.0,0.0,35.27,0.42,0.14,171.59,0,Channel_A,Area_A
R27800,65,14617.88,50,343.47,0.01,282.49,0.37,0.05,73.17,3,Channel_A,Area_A
R23305,37,27865.5,19,108.56,2.92,47.81,0.21,0.07,,1,Channel_A,Area_C
R26630,63,122836.35,3,410.55,0.89,154.15,0.46,0.01,22.96,0,Channel_A,Area_A
R31360,46,1170.57,1,0.0,0.09,172.42,0.37,0.27,20.76,0,Channel_A,Area_A
R29525,56,92240.75,1,65.27,1.13,56.31,0.26,0.05,85.77,3,Channel_A,Area_A
R18138,38,527.85,1,0.0,0.0,127.45,0.45,0.24,,0,Channel_A,Area_B
R07306,62,0.0,1,58.91,0.0,186.44,0.68,0.14,15.11,4,Channel_C,Area_B
R00116,68,860.45,1,0.0,0.0,148.47,0.36,0.1,0.0,2,Channel_C,Area_A
R20537,64,47180.35,72,1080.12,9.62,121.47,0.43,0.02,42.89,4,Channel_C,Area_A
R02934,20,1425.6,1,0.78,0.0,102.76,0.6,0.17,6.29,2,Channel_C,Area_A
R24259,38,3655.52,24,62.7,0.0,125.07,0.4,0.16,,1,Channel_A,Area_A
R48587,69,0.0,1,106.08,0.04,351.47,0.35,0.3,36.9,1,Channel_A,Area_B
R15001,22,0.0,1,0.0,0.0,83.58,0.68,0.05,166.27,,Channel_A,Area_B
R44122,38,14659.06,1,0.0,0.0,109.87,0.45,0.17,37.76,1,Channel_C,Area_A
R01918,32,12580.81,56,71.64,1.37,36.83,0.47,0.27,18.82,3,Channel_A,Area_A
R37008,22,0.0,1,2.91,0.0,83.46,0.38,0.13,31.38,2,Channel_A,Area_B
R32786,42,63794.72,45,29.95,1.57,42.62,0.44,0.31,8.05,0,Channel_A,Area_B
R27731,68,,35,48.15,0.0,74.27,0.19,0.25,127.2,0,Channel_C,Area_B
R25849,32,15693.39,1,4.41,0.0,107.63,0.49,0.17,58.1,3,Channel_C,Area_B
R47229,32,46336.64,62,492.98,6.35,108.7,0.17,0.07,110.29,1,Channel_B,Area_A
R23553,52,75.83,1,117.13,0.0,586.59,0.5,0.15,0.0,0,Channel_A,Area_C
R37047,33,,72,1486.46,16.26,88.66,0.0,0.41,,2,Channel_A,Area_A
R36414,51,21563.72,12,2.86,3.27,33.92,0.18,0.12,130.76,0,Channel_A,Area_B
R19607,62,50091.83,72,582.33,12.97,20.82,0.27,0.18,79.13,3,Channel_A,Area_A
R27039,61,417.7,1,0.0,0.0,130.4,0.33,0.29,24.03,1,Channel_B,Area_A
R05283,46,22.31,1,0.0,0.08,137.21,0.35,0.37,14.49,0,Channel_C,Area_C
R21615,55,0.0,1,0.0,0.09,87.38,0.66,0.4,0.0,1,Channel_A,Area_A
R29396,59,0.0,1,0.0,0.08,94.0,0.33,0.12,10.35,1,Channel_A,Area_C
R18441,28,71269.03,72,565.93,10.0,15.18,0.52,0.11,71.78,3,Channel_A,Area_B
R07872,61,0.0,1,0.0,0.11,128.19,0.36,0.13,72.18,0,Channel_A,Area_C
R28736,27,19680.47,7,24.21,2.96,27.15,0.39,0.1,67.59,3,Channel_A,Area_B
R23710,27,113558.48,72,,17.98,0.0,0.0,0.13,147.73,1,Channel_C,Area_A
R44632,51,751.91,1,1.77,0.13,79.78,0.44,0.15,14.38,4,Channel_A,Area_C
R37412,49,18980.31,9,20.25,1.28,46.38,0.31,0.11,73.23,5,Channel_A,Area_A
R22269,56,,1,4.76,0.01,93.15,0.57,0.06,0.97,2,Channel_C,Area_C
R11646,20,37732.0,13,1.44,3.75,29.67,0.23,0.24,6.13,1,Channel_A,Area_A
R20821,46,97484.93,72,590.55,12.77,0.16,,0.1,108.82,1,Channel_A,Area_B
R15382,54,66036.41,72,370.03,11.64,0.0,0.04,0.0,115.0,2,Channel_B,Area_A
R08211,18,16010.44,31,29.87,1.12,49.28,0.2,0.11,17.59,1,Channel_B,Area_A
R44150,61,114452.84,72,1135.09,25.52,0.09,,0.0,140.23,2,Channel_A,Area_A
R36022,29,184.07,1,185.05,4.13,62.94,0.34,0.04,153.22,1,Channel_B,Area_A
R39500,38,23355.28,1,0.0,0.0,283.07,0.67,,0.53,5,Channel_B,Area_B
R25363,70,108102.28,72,414.62,,5.11,0.07,0.11,,4,Channel_A,Area_A
R35698,63,,1,48.71,0.74,48.41,0.12,0.12,86.26,1,Channel_C,Area_A
R39717,57,17158.07,1,0.0,1.07,33.62,0.43,,125.88,4,Channel_A,Area_A
R47281,40,117338.89,72,1067.93,16.36,11.04,0.04,,52.61,0,Channel_B,Area_A
R35772,45,228.38,1,6.0,0.15,262.32,0.41,0.25,33.61,3,Channel_A,Area_A
R47908,60,56283.52,72,521.87,12.92,7.8,,0.03,160.95,1,Channel_A,Area_A
R47536,47,10634.35,1,187.26,5.61,37.57,0.75,0.02,34.59,0,Channel_A,Area_B
R03152,32,90836.71,72,449.86,9.84,0.0,0.19,0.13,59.78,4,Channel_A,Area_A
R11806,35,70966.45,72,344.15,8.74,0.0,0.09,0.16,38.0,1,Channel_A,Area_A
R18554,51,12790.73,14,186.35,0.52,123.79,0.65,,14.55,2,Channel_A,Area_A
R30845,18,97542.47,72,371.79,9.08,1.12,0.36,0.16,71.62,2,Channel_A,Area_C
R03852,36,150888.74,72,1671.66,18.38,80.69,0.28,0.13,58.86,2,Channel_A,Area_C
R24681,59,7258.76,1,0.0,0.28,101.17,0.39,0.14,,0,Channel_A,Area_C
R14796,24,792.8,1,10.02,0.16,283.03,0.33,0.11,0.0,0,Channel_A,Area_B
R41722,24,65737.98,72,480.09,10.66,20.5,0.33,0.14,54.21,1,Channel_A,Area_A
R13240,33,0.0,1,0.0,0.06,136.21,0.47,0.15,90.68,4,Channel_A,Area_A
R31910,50,63872.78,72,415.78,11.92,12.39,0.2,0.0,69.63,2,Channel_A,Area_A
R45716,44,1234.37,48,,1.28,114.47,0.44,0.12,,3,Channel_C,Area_B
R00727,29,30865.37,53,141.86,1.72,68.41,0.43,0.1,,0,Channel_A,Area_A
R10707,57,60913.49,72,630.1,9.98,30.21,0.04,0.14,101.47,0,Channel_A,Area_A
R12969,53,1025.89,1,0.0,0.0,70.39,0.52,0.14,107.6,2,Channel_B,Area_B
R37865,50,188.94,1,1.02,0.0,104.35,0.48,0.2,0.0,2,Channel_A,Area_B
R03723,50,135526.6,72,1163.96,18.65,11.48,0.0,0.03,,1,Channel_C,Area_A
R30726,57,140390.04,72,1467.31,20.19,28.56,0.09,0.09,126.0,1,Channel_C,Area_A
R24644,25,37042.35,1,0.0,0.0,101.06,0.27,0.16,7.94,3,Channel_A,Area_A
R21839,52,1170.84,1,0.0,0.13,89.08,0.25,,18.29,1,Channel_C,Area_B
R18608,22,0.0,1,1.94,0.02,143.79,0.53,0.46,9.49,0,Channel_A,Area_A
R00957,19,14157.77,1,58.32,4.15,39.05,0.35,0.14,54.34,1,Channel_A,Area_A
R10644,36,0.0,1,25.53,,228.03,0.47,0.25,,1,Channel_A,Area_C
R20318,48,0.0,1,0.0,0.02,133.98,0.36,0.13,0.0,2,Channel_A,Area_A
R18095,19,192711.11,72,1280.46,19.32,20.17,0.08,0.34,73.49,1,Channel_A,Area_C
R24268,28,0.0,1,5.58,0.04,132.24,0.25,0.19,,4,Channel_C,Area_C
R31379,38,0.0,1,9.48,0.05,238.4,0.36,0.09,0.73,3,Channel_B,Area_B
R40915,57,149979.08,72,1170.69,17.27,26.08,0.0,0.0,155.59,1,Channel_B,Area_B
R26695,29,70244.79,72,514.41,23.53,0.47,0.57,0.0,114.0,0,Channel_C,Area_A
R10839,35,0.0,1,,0.08,116.8,0.45,0.28,0.0,4,Channel_A,Area_C
R35932,34,1843.84,1,61.84,1.55,54.0,0.36,0.57,125.63,2,Channel_C,Area_B
R07710,65,42933.76,72,430.76,9.65,2.8,0.37,0.12,72.31,4,Channel_A,Area_A
R49184,44,23936.92,5,163.43,8.74,36.73,0.38,0.31,75.87,4,Channel_A,Area_A
R10388,58,0.0,1,35.37,0.0,300.31,0.61,0.17,164.06,1,Channel_A,Area_A
R48389,44,0.0,1,11.91,0.01,321.09,0.33,0.31,62.55,0,Channel_C,Area_B
R09202,46,5218.59,1,75.27,0.06,194.25,0.35,0.07,38.06,1,Channel_A,Area_C
R13603,41,0.0,1,0.0,0.14,109.59,0.46,0.06,57.76,3,Channel_A,Area_B
R39855,51,668.73,50,457.2,0.26,177.78,,0.09,59.76,1,Channel_C,Area_B
R14144,63,28284.65,8,35.08,4.46,38.83,0.38,0.25,14.84,1,Channel_A,Area_A
R48437,62,816.46,1,,0.0,125.73,0.42,0.11,128.75,2,Channel_C,Area_B
R46903,26,0.0,1,268.99,0.02,426.44,0.59,0.35,0.0,1,Channel_A,Area_C
R25745,51,634.87,1,,0.0,195.81,0.37,0.14,69.94,,Channel_B,Area_A
R44649,63,52635.32,67,66.81,0.73,51.76,0.07,0.01,16.86,1,Channel_A,Area_C
R01464,20,104424.14,72,1106.91,20.16,0.51,0.03,0.0,85.15,2,Channel_A,Area_A
R06915,59,86516.48,72,655.91,9.31,49.62,0.11,0.25,70.68,2,Channel_B,Area_B
R36136,51,16922.46,8,310.49,2.63,80.42,0.69,0.03,58.11,3,Channel_A,Area_B
R06196,36,0.0,1,,0.03,106.29,0.35,0.29,0.0,0,Channel_B,Area_B
R14578,32,350.13,1,0.0,0.02,151.83,0.63,0.16,38.83,2,Channel_C,Area_C
R12409,25,123838.79,72,802.94,16.23,0.29,0.11,0.08,48.06,2,Channel_A,Area_A
R41394,49,0.0,1,9.62,0.0,127.96,0.3,0.07,47.47,3,Channel_B,Area_A
R04734,41,0.0,1,2.23,0.04,263.22,,0.27,32.31,3,Channel_B,Area_C
R19987,55,0.0,1,0.0,0.0,162.01,0.5,0.2,152.27,1,Channel_A,Area_A
R28694,39,96150.55,72,1501.5,30.25,0.4,0.07,0.0,123.27,0,Channel_A,Area_B
R29977,35,0.0,1,0.0,0.0,176.72,0.3,0.16,7.03,1,Channel_A,Area_B
R47920,45,532.75,1,0.0,0.15,228.51,0.36,0.18,,1,Channel_C,Area_A
R36411,68,53295.72,20,297.74,0.28,148.03,,0.19,62.46,2,Channel_A,Area_A
R27433,45,0.0,1,13.56,0.0,273.63,0.63,0.44,0.0,2,Channel_B,Area_A
R37634,38,0.0,1,1.64,0.0,158.55,0.34,0.12,59.17,0,Channel_A,Area_C
R45413,46,7267.36,12,,1.0,46.56,0.48,0.05,95.72,1,Channel_A,Area_A
R01298,28,,1,0.0,0.09,102.75,0.48,0.09,21.62,1,Channel_C,Area_B
R14101,68,30809.42,1,53.83,,37.88,0.25,0.36,52.35,1,Channel_A,Area_A
R17971,38,139347.5,72,447.91,12.01,0.86,0.22,0.08,,0,Channel_A,Area_B
R12402,61,60703.52,72,658.63,9.57,40.58,0.0,,89.28,1,Channel_A,Area_A
R18696,56,237.63,1,0.28,0.0,242.81,0.28,0.14,100.18,5,Channel_B,Area_A
R38392,48,119464.78,72,1023.16,18.74,0.0,0.0,0.11,165.35,1,Channel_A,Area_A
R10595,61,6299.94,16,114.51,3.38,33.37,0.15,0.56,47.21,2,Channel_A,Area_A
R35476,64,1652.8,1,,0.0,391.35,0.71,,,1,Channel_A,Area_A
R29344,21,,1,0.0,0.0,275.81,0.5,0.04,0.34,0,Channel_A,Area_C
R05395,40,21847.71,12,153.09,1.99,64.49,0.06,,46.69,2,Channel_B,Area_A
R47686,49,7543.73,16,238.3,9.85,37.56,0.23,0.47,116.25,1,Channel_A,Area_B
R42860,52,71919.65,65,330.17,15.19,0.77,0.01,0.24,68.19,3,Channel_A,Area_B
R39621,63,0.0,1,8.55,0.02,192.88,0.4,0.07,8.57,0,Channel_A,Area_A
R13624,29,105711.47,72,1026.86,20.24,0.0,0.5,0.58,,3,Channel_A,Area_B
R40766,53,104230.77,33,273.71,2.96,66.81,0.2,0.26,36.3,1,Channel_A,Area_C
R37632,53,6825.77,1,1.32,0.23,136.51,0.71,0.11,11.62,2,Channel_A,Area_A
R46863,28,423.83,1,0.3,0.0,74.14,0.59,0.13,15.55,1,Channel_C,Area_A
R37678,61,0.0,1,8.32,0.0,100.22,0.28,0.03,125.52,2,Channel_A,Area_B
R46299,48,9272.54,14,70.37,0.0,86.34,0.65,0.15,92.25,1,Channel_A,Area_B
R34621,64,333.82,1,81.48,,232.35,0.56,0.12,57.71,1,Channel_A,Area_C
R23974,35,36519.01,72,455.55,10.86,5.66,0.02,0.05,19.13,4,Channel_A,Area_A
R08813,28,63737.8,72,450.49,13.48,0.62,0.27,,108.68,2,Channel_A,Area_B
R43095,26,689.47,1,0.0,0.13,111.0,0.52,0.16,102.07,0,Channel_B,Area_A
R48143,23,0.0,1,,0.0,119.06,0.68,0.16,0.0,4,Channel_A,Area_A
R23506,34,114427.18,72,1403.5,16.48,66.85,0.37,0.09,194.67,2,Channel_A,Area_C
R33664,24,108516.07,72,1104.84,19.54,3.91,0.5,0.09,199.24,1,Channel_A,Area_A
R01193,32,37915.05,37,96.94,1.35,69.44,0.41,0.08,17.57,0,Channel_B,Area_C
R13310,49,4650.54,1,440.15,5.7,69.08,0.73,0.03,21.35,1,Channel_B,Area_A
R26569,53,140971.56,72,1121.47,25.53,0.0,0.27,0.04,120.56,2,Channel_A,Area_B
R17989,51,36928.81,1,0.05,0.0,77.27,0.38,0.38,,0,Channel_C,Area_C
R19713,20,173.16,1,6.23,0.0,184.26,0.55,0.25,34.56,1,Channel_A,Area_B
R31224,34,71296.07,54,478.5,13.24,0.0,0.37,0.04,53.63,1,Channel_A,Area_B
R25900,52,15218.22,9,52.21,0.54,41.03,0.26,0.5,144.01,2,Channel_C,Area_A
R08503,19,105919.59,72,,19.89,0.0,0.0,0.0,135.8,2,Channel_A,Area_A
R25889,59,8386.13,29,308.58,1.57,106.54,0.42,0.03,22.36,0,Channel_C,Area_A
R11152,66,,72,594.65,9.47,46.2,0.21,0.02,39.91,0,Channel_C,Area_C
R10491,23,153.84,1,186.68,0.1,251.86,0.32,0.39,0.0,0,Channel_A,Area_B
R23866,52,41768.83,72,562.66,,32.35,0.06,0.07,98.94,2,Channel_B,Area_A
R14390,65,,59,359.37,11.72,0.34,0.07,0.3,64.75,0,Channel_A,Area_A
R01441,68,11037.6,4,2.98,1.92,46.64,0.46,0.07,48.33,0,Channel_B,Area_A
R44690,35,119419.71,72,1435.93,17.75,59.66,0.17,0.06,55.41,,Channel_B,Area_A
R47795,55,108277.3,72,1057.0,22.96,0.0,0.06,0.0,84.19,1,Channel_C,Area_A
R07151,43,0.0,1,1.7,0.1,124.06,0.48,0.23,30.67,1,Channel_A,Area_C
R11021,68,65950.06,72,494.45,9.5,8.68,0.35,0.05,37.71,2,Channel_A,Area_B
R23898,43,9586.61,1,277.67,2.09,86.67,0.06,0.1,82.4,1,Channel_A,Area_B
R16583,34,28088.91,20,164.1,1.67,85.9,0.35,0.03,54.62,0,Channel_A,Area_A
R37041,68,0.0,1,,0.06,96.95,0.43,0.19,,2,Channel_C,Area_A
R01395,39,18462.42,28,76.74,1.14,63.82,0.13,0.03,,0,Channel_B,Area_B
R00236,21,28783.69,1,0.0,0.01,196.27,0.3,0.29,67.34,1,Channel_C,Area_A
R43438,21,972.07,1,0.0,0.03,192.04,0.43,0.2,23.55,3,Channel_C,Area_B
R23910,22,122990.43,72,1037.33,17.35,0.75,0.0,0.09,43.86,1,Channel_B,Area_A
R28278,66,24453.35,1,7.26,0.01,129.65,0.66,0.08,8.55,2,Channel_A,Area_C
R20426,65,0.0,1,0.48,0.0,167.49,0.48,0.2,1.6,,Channel_C,Area_C
R34794,57,,10,0.0,0.64,30.84,0.4,0.06,60.09,,Channel_C,Area_B
R17990,36,10822.15,41,212.43,0.01,123.45,0.63,0.03,,2,Channel_A,Area_B
R14246,69,48401.98,1,,0.0,128.19,0.21,0.18,25.32,2,Channel_C,Area_A
R20973,53,,8,47.23,6.78,26.12,0.22,0.11,10.39,1,Channel_A,Area_A
R27593,18,50.31,28,0.0,0.0,37.9,0.36,0.12,100.78,4,Channel_A,Area_A
R14934,65,135922.56,72,1314.82,22.07,0.0,0.33,0.0,139.13,3,Channel_A,Area_B
R16336,66,20856.49,52,42.23,0.52,50.93,0.12,0.22,93.56,0,Channel_B,Area_B
R14077,35,124394.01,72,913.83,19.26,0.0,0.18,,78.92,2,Channel_C,Area_A
R45625,65,229.88,1,3.69,0.11,112.43,0.41,0.11,75.82,3,Channel_A,Area_C
R05164,32,0.0,1,149.21,6.6,43.81,0.62,0.29,39.45,0,Channel_C,Area_C
R16444,63,23520.63,27,25.9,0.11,66.16,0.57,0.11,,3,Channel_A,Area_A
R03830,46,35341.14,1,4.8,3.32,24.63,0.36,0.12,31.42,0,Channel_C,Area_C
R42685,60,210.73,1,0.32,0.17,277.36,0.7,0.21,0.88,2,Channel_B,Area_C
R35961,18,57968.99,72,519.45,10.81,31.92,0.37,0.13,158.71,1,Channel_C,Area_A
R18042,23,62494.16,72,349.21,15.23,0.14,0.3,0.1,57.73,1,Channel_A,Area_A
R18657,24,0.0,1,6.09,0.06,118.6,0.31,0.33,52.97,3,Channel_A,Area_A
R08097,31,846.57,1,1.87,0.03,163.57,0.5,0.07,,3,Channel_A,Area_B
R04634,69,51238.77,1,95.45,2.27,39.54,0.15,0.06,22.23,1,Channel_A,Area_A
R12677,18,0.0,1,5.89,0.0,130.01,0.72,0.17,62.47,3,Channel_B,Area_B
R28265,26,187098.66,72,421.73,9.32,0.0,0.32,0.32,129.7,3,Channel_A,Area_A
R13354,41,14953.55,22,,5.0,42.72,0.32,0.22,91.21,4,Channel_C,Area_A
R11711,69,0.0,1,2.35,0.0,90.39,0.41,0.31,62.52,4,Channel_C,Area_C
R05550,28,51322.22,20,244.99,1.84,85.83,0.38,0.05,57.02,1,Channel_C,Area_A
R45730,49,96009.35,72,425.8,9.73,0.0,0.03,0.2,53.21,2,Channel_A,Area_C
R03581,46,104989.13,72,1122.79,18.59,9.74,0.21,0.0,70.7,1,Channel_A,Area_A
R28326,54,0.0,1,0.0,0.0,128.79,,,69.32,2,Channel_B,Area_C
R10322,41,0.0,1,1.44,0.0,117.94,0.59,0.16,23.82,5,Channel_A,Area_B
R14815,62,0.0,1,2.18,0.0,262.79,0.48,0.07,2.57,3,Channel_C,Area_C
R17356,48,221.89,1,0.0,0.09,92.77,0.51,0.22,8.19,1,Channel_A,Area_A
R09106,40,0.0,1,0.0,0.06,140.26,0.54,0.04,2.62,0,Channel_A,Area_A
R26905,18,15187.58,1,629.79,9.33,78.37,0.3,,,3,Channel_A,Area_C
R01909,23,595.53,1,97.41,1.22,100.33,0.3,0.17,0.05,3,Channel_A,Area_B
R20336,26,,1,33.61,0.0,305.01,0.37,0.13,0.0,2,Channel_A,Area_A
R25784,55,90.42,1,0.0,0.01,141.35,,0.1,48.71,0,Channel_A,Area_A
R45004,35,69958.38,72,608.76,8.95,34.63,0.56,0.09,54.05,1,Channel_A,Area_A
R02457,44,38369.58,22,99.45,1.46,76.01,0.23,0.09,51.93,5,Channel_C,Area_A
R09356,23,113842.87,72,1334.01,19.01,22.82,0.0,0.0,106.17,4,Channel_B,Area_C
R00489,32,0.0,1,1.32,0.0,158.06,0.52,0.37,1.36,2,Channel_C,Area_B
R30273,58,0.0,1,8.07,0.06,75.73,0.42,0.19,47.37,,Channel_A,Area_B
R14635,66,113.18,1,0.0,0.07,112.11,0.71,0.21,23.61,3,Channel_A,Area_C
R39349,52,0.0,1,0.0,0.0,125.98,0.6,0.28,0.7,2,Channel_C,Area_B
R46924,62,61219.49,72,634.88,11.03,35.12,0.08,0.09,112.48,1,Channel_C,Area_B
R40617,30,0.0,1,0.0,0.0,118.58,0.39,,244.58,2,Channel_C,Area_A
R46796,35,87489.98,72,340.73,10.26,0.0,0.42,0.36,66.38,2,Channel_A,Area_A
R36217,67,0.0,1,0.0,0.0,85.98,0.49,0.21,131.81,1,Channel_C,Area_C
R48626,38,118327.87,72,1031.79,16.62,13.7,0.34,0.01,130.9,2,Channel_A,Area_A
R47674,29,134072.96,72,1129.56,,0.65,0.2,0.09,161.9,3,Channel_C,Area_C
R16317,69,12115.21,2,94.47,0.0,137.43,0.57,0.29,99.47,1,Channel_A,Area_B
R06203,20,47239.48,72,409.1,9.14,0.0,0.09,0.0,64.28,0,Channel_B,Area_A
R29891,58,45093.46,40,88.14,1.6,65.47,0.22,0.24,84.67,2,Channel_A,Area_A
R39768,23,5590.3,40,46.16,2.22,38.14,0.44,0.24,41.03,0,Channel_B,Area_A
R05832,68,225.36,53,31.04,0.08,104.57,0.51,0.2,,1,Channel_C,Area_A
R49230,47,0.0,1,0.0,0.0,85.56,,0.34,117.9,,Channel_B,Area_C
R26111,64,33151.61,37,110.53,0.07,91.97,0.76,0.14,125.56,4,Channel_C,Area_A
R01087,42,76365.48,72,384.58,12.82,0.0,0.41,0.52,59.5,1,Channel_B,Area_A
R22176,53,1070.84,1,0.0,0.07,147.64,0.38,0.23,13.89,2,Channel_A,Area_A
R30123,26,0.0,1,0.0,0.0,287.57,0.55,0.29,53.08,4,Channel_A,Area_A
R21945,51,0.0,1,0.0,0.09,167.03,0.63,0.14,0.59,2,Channel_A,Area_B
R02368,39,47693.31,72,396.85,11.65,0.0,0.06,0.05,136.86,0,Channel_A,Area_B
R47745,24,68287.8,68,459.91,13.1,0.46,0.0,0.3,48.61,1,Channel_C,Area_B
R48033,53,0.0,1,343.91,0.07,706.67,0.28,0.18,,4,Channel_A,Area_B
R22104,53,43164.82,72,430.84,7.62,5.87,0.14,0.21,62.69,1,Channel_A,Area_A
R11638,30,66910.82,72,439.98,9.39,13.09,0.05,0.0,116.26,2,Channel_A,Area_A
R25919,68,24627.85,12,89.41,8.52,32.01,0.59,0.18,101.56,1,Channel_C,Area_B
R16941,62,75534.32,72,557.46,9.79,25.53,0.38,0.22,112.73,2,Channel_C,Area_A
R37862,33,61041.92,72,392.81,12.62,0.88,0.0,0.28,91.76,0,Channel_C,Area_A
R22139,40,,1,3.55,0.0,87.35,0.35,0.09,16.78,1,Channel_C,Area_A
R01377,47,,72,813.88,10.91,43.44,0.39,,29.7,3,Channel_C,Area_A
R12729,49,299754.42,24,0.87,0.0,92.64,,0.07,,0,Channel_A,Area_A
R30434,32,25510.94,1,1.8,7.41,8.88,0.25,0.11,,,Channel_C,Area_A
R24725,38,49482.88,8,388.32,1.9,122.49,0.12,0.56,90.22,2,Channel_C,Area_A
R36460,35,0.0,1,0.0,0.0,266.37,0.54,0.18,28.85,1,Channel_C,Area_A
R21743,27,388.29,1,3.19,,128.46,0.37,0.23,,0,Channel_C,Area_A
R24089,50,96085.71,72,1101.57,18.35,0.66,0.04,0.09,51.65,1,Channel_A,Area_A
R29915,24,400.54,1,0.0,0.02,159.85,0.43,0.11,,0,Channel_C,Area_A
R00411,67,472.23,1,0.06,0.28,116.33,0.28,0.09,101.47,3,Channel_B,Area_A
R33219,45,74204.56,72,508.12,14.8,0.0,0.17,0.19,35.67,3,Channel_A,Area_A
R07519,70,18309.33,1,315.65,5.69,50.93,0.31,0.04,57.35,0,Channel_C,Area_B
R29126,59,6622.09,1,0.0,0.0,149.6,0.72,0.12,168.17,,Channel_A,Area_C
R27810,25,361.77,1,0.0,0.04,132.6,0.65,0.31,36.54,3,Channel_A,Area_A
R30691,50,,72,696.49,9.38,48.75,0.08,0.15,64.39,1,Channel_A,Area_C
R39205,35,564.13,1,0.2,0.0,204.74,0.45,0.13,0.63,2,Channel_C,Area_A
R21889,19,1125.63,1,0.0,0.02,119.45,0.32,,66.44,1,Channel_A,Area_A
R07310,69,113550.58,38,123.12,1.38,72.3,0.17,0.04,51.44,0,Channel_B,Area_A
R48980,64,21960.31,13,55.07,0.87,59.86,0.43,0.1,20.84,1,Channel_A,Area_A
R48257,63,44419.92,56,365.59,16.33,0.66,0.09,0.3,77.46,4,Channel_C,Area_A
R22473,50,145250.82,72,333.91,11.22,1.84,0.35,0.1,,4,Channel_C,Area_A
